code_module,code_presentation,id_student,avrg_past_grade,exam_grade,completed,weighted
AAA,2014J,424577,57.2,,1,1
AAA,2014J,429858,82.9,,1,1
AAA,2014J,431025,54.8,,1,1
AAA,2014J,439305,70.5,,1,1
AAA,2014J,440319,66.6,,0,1
AAA,2014J,442064,52.0,,1,1
AAA,2014J,442132,67.5,,1,1
AAA,2014J,446108,57.1,,1,1
AAA,2014J,447481,55.5,,1,1
AAA,2014J,468120,39.333333333333336,,0,1
AAA,2014J,468694,61.0,,1,1
AAA,2014J,470982,62.1,,1,1
AAA,2014J,476603,84.2,,1,1
AAA,2014J,481022,50.8,,0,1
AAA,2014J,483800,71.0,,1,1
AAA,2014J,484897,61.1,,1,1
AAA,2014J,485962,80.9,,1,1
AAA,2014J,488990,54.3,,1,1
AAA,2014J,500113,76.4,,1,1
AAA,2014J,503889,69.5,,1,1
AAA,2014J,518808,74.1,,1,1
AAA,2014J,522482,75.0,,0,1
AAA,2014J,527100,91.6,,1,1
AAA,2014J,527801,48.875,,0,1
AAA,2014J,533068,60.4,,1,1
AAA,2014J,537081,61.4,,1,1
AAA,2014J,544253,73.1,,1,1
AAA,2014J,548120,73.7,,1,1
AAA,2014J,2436812,43.0,,0,1
AAA,2014J,2606802,,,0,1
BBB,2013B,1008675,68.38,,1,1
BBB,2013B,1098728,65.234375,,0,1
BBB,2013B,1413989,75.04347826086956,,0,1
BBB,2013J,1413989,75.04347826086956,,0,1
BBB,2013B,1436591,97.95,,1,1
BBB,2013B,1480800,79.35,,1,1
BBB,2013B,1493476,77.1734693877551,,0,1
BBB,2013B,1521540,91.19,,1,1
BBB,2013B,1536591,52.53846153846154,,0,1
BBB,2014B,1536591,52.53846153846154,,0,1
BBB,2014J,1536591,1.0,,0,0
BBB,2013B,1574398,84.68,,1,1
BBB,2013B,1659662,78.96,,1,1
BBB,2013B,1678401,63.38383838383838,,0,1
BBB,2013B,1721462,64.95121951219512,,0,1
BBB,2013B,1728437,74.87,,1,1
BBB,2013B,1730702,55.333333333333336,,0,1
BBB,2014B,1730702,55.333333333333336,,0,1
BBB,2013B,1747892,81.75,,1,1
BBB,2013B,1753965,79.59,,1,1
BBB,2013B,1770733,75.32,,1,1
BBB,2013B,1771053,60.0,,0,1
BBB,2013J,1771053,60.0,,0,1
BBB,2013B,1776925,66.58064516129032,,0,1
BBB,2013B,1789199,64.47,,1,1
BBB,2013B,1797614,89.68,,1,1
BBB,2013B,1847146,75.25,,1,1
BBB,2013B,1858523,38.0625,,0,1
BBB,2013B,1903527,82.78,,1,1
BBB,2013B,1904710,73.0,,0,1
BBB,2013B,1912438,94.03,,1,1
BBB,2013B,1923618,86.27,,1,1
BBB,2013B,1930367,84.03030303030303,,0,1
BBB,2013B,1937864,76.14,,1,1
BBB,2013B,1971393,85.31,,1,1
BBB,2013B,1993672,46.666666666666664,,0,1
BBB,2013J,1993672,46.666666666666664,,0,1
BBB,2014J,1993672,100.0,,0,0
BBB,2013B,1997796,84.99,,1,1
BBB,2013B,2019837,77.12,,0,1
BBB,2013B,2023366,89.29,,1,1
BBB,2013B,2034350,87.0,,0,1
BBB,2013B,2092834,68.32786885245902,,0,1
BBB,2013B,2097916,98.13,,1,1
BBB,2013B,2132811,76.6219512195122,,0,1
BBB,2013B,2173572,75.5679012345679,,0,1
BBB,2013B,2205383,73.69,,1,1
BBB,2013B,2210318,81.325,,0,1
BBB,2013B,2231614,79.67073170731707,,0,1
BBB,2013B,2236738,86.96,,1,1
BBB,2013B,2243551,29.606060606060606,,0,1
BBB,2013B,2244724,63.19512195121951,,0,1
BBB,2013B,2249372,74.45,,1,1
BBB,2013B,2254619,77.2,,1,1
BBB,2013B,2269480,89.99,,1,1
BBB,2013B,2273828,91.0,,0,1
BBB,2014B,2273828,96.0,,0,1
BBB,2013B,2279538,52.0,,0,1
BBB,2013B,2288607,77.68,,1,1
BBB,2013B,2290090,78.44444444444444,,0,1
BBB,2013B,2291598,68.83,,1,1
BBB,2013B,2293443,82.17,,1,1
BBB,2013B,2296749,69.56,,1,1
BBB,2013B,2300911,66.47727272727273,,0,1
BBB,2014B,2300911,66.47727272727273,,0,1
BBB,2013B,2301111,91.0,,0,1
BBB,2013B,2302925,72.48837209302326,,0,1
BBB,2013B,2308528,74.5625,,0,1
BBB,2013B,2322046,55.0,,0,1
BBB,2013B,2322342,81.48780487804878,,0,1
BBB,2013B,2327072,80.08536585365853,,0,1
BBB,2013B,2336550,62.55555555555556,,0,1
BBB,2013B,2366070,73.29166666666667,,0,1
BBB,2013B,2375144,82.33333333333333,,0,1
BBB,2013B,2376628,73.71,,1,1
BBB,2013B,2377567,76.25,,1,1
BBB,2013B,2380539,74.2560975609756,,0,1
BBB,2013B,2384819,86.23232323232324,,0,1
BBB,2013B,2395222,77.70833333333333,,0,1
BBB,2013B,2418877,78.29166666666667,,0,1
BBB,2014B,2418877,78.29166666666667,,0,1
BBB,2013B,2425726,68.33333333333333,,0,1
BBB,2013B,2439201,80.05050505050505,,0,1
BBB,2013B,2442685,64.79591836734694,,0,1
BBB,2013B,2444088,82.3048780487805,,0,1
BBB,2013B,2444703,76.66666666666667,,0,1
BBB,2013B,2445088,71.76923076923077,,0,1
BBB,2013B,2445949,63.0,,0,1
BBB,2013B,2446144,80.70731707317073,,0,1
BBB,2013B,2458984,72.54639175257732,,0,1
BBB,2013B,2464963,68.8170731707317,,0,1
BBB,2013B,2466123,63.0,,0,1
BBB,2013B,2470672,76.65853658536585,,0,1
BBB,2013B,2474493,72.175,,0,1
BBB,2013B,2475780,68.27,,1,1
BBB,2013B,2476649,85.41463414634147,,0,1
BBB,2013B,2481224,82.97,,1,1
BBB,2013B,2481765,78.71951219512195,,0,1
BBB,2013B,2483179,81.6,,1,1
BBB,2013B,2483568,70.94949494949495,,0,1
BBB,2013B,2487541,89.59,,1,1
BBB,2013B,2498299,80.79,,1,1
BBB,2013B,2512392,79.4888888888889,,0,1
BBB,2013J,2512392,80.40243902439025,,0,1
BBB,2013B,2517864,82.65853658536585,,0,1
BBB,2013B,2518653,94.83,,1,1
BBB,2013B,2521745,56.7,,1,1
BBB,2013B,2522093,76.8170731707317,,0,1
BBB,2013B,2524127,67.79,,1,1
BBB,2013B,2528966,66.0632911392405,,0,1
BBB,2013B,2531031,62.55,,1,1
BBB,2013B,2535788,70.83333333333333,,0,1
BBB,2013B,2540362,69.33333333333333,,0,1
BBB,2013B,2541120,84.03030303030303,,0,1
BBB,2013B,2553749,73.76543209876543,,0,1
BBB,2013B,2560219,61.48780487804878,,0,1
BBB,2013B,2569163,84.79,,1,1
BBB,2013B,2571447,81.0,,0,1
BBB,2013B,2572118,70.0,,0,1
BBB,2013B,2575914,71.84,,0,1
BBB,2014B,2575914,79.93548387096774,,0,1
BBB,2013B,2578567,74.48,,0,1
BBB,2013B,2579459,87.6,,1,1
BBB,2013B,2580439,78.41,,1,1
BBB,2013B,2581528,72.71604938271605,,0,1
BBB,2013B,2591421,43.37777777777778,,0,1
BBB,2013J,2591421,52.02439024390244,,0,1
BBB,2013B,2602809,87.46,,1,1
BBB,2013B,2608235,65.5,,1,1
BBB,2013B,2608453,76.67073170731707,,0,1
BBB,2013B,2612483,86.54,,1,1
BBB,2013B,2616787,72.89024390243902,,0,1
BBB,2013B,2617596,93.71,,1,1
BBB,2013B,2617999,74.28048780487805,,0,1
BBB,2013B,2620178,83.15,,1,1
BBB,2013B,2622465,72.54,,1,1
BBB,2013B,2626410,61.02325581395349,,0,1
BBB,2014B,2626410,61.02325581395349,,0,1
BBB,2013B,2635505,74.24,,1,1
BBB,2013B,2635829,91.5,,1,1
BBB,2013B,2639611,83.86,,1,1
BBB,2013B,2641393,69.42,,1,1
BBB,2013B,2642029,90.84,,1,1
BBB,2013B,2645061,81.24691358024691,,0,1
BBB,2013B,2649947,72.46875,,0,1
BBB,2013B,2654302,67.12,,1,1
BBB,2013B,2664301,47.65853658536585,,0,1
BBB,2013B,2680770,61.11904761904762,,0,1
BBB,2013B,2685831,71.26,,1,1
BBB,2013B,2692384,78.54,,1,1
BBB,2013B,23629,66.76,,0,1
BBB,2013B,25107,60.51,,1,1
BBB,2013B,27891,63.20454545454545,,0,1
BBB,2014B,27891,63.20454545454545,,0,1
BBB,2013B,29144,65.45679012345678,,0,1
BBB,2013B,31663,63.92,,1,1
BBB,2013B,33666,,,0,1
BBB,2013B,34229,80.33333333333333,,0,1
BBB,2013B,34353,80.15853658536585,,0,1
BBB,2013B,34756,56.375,,0,1
BBB,2013B,34863,63.22,,1,1
BBB,2013B,35812,71.0,,0,1
BBB,2013B,39655,82.98,,1,1
BBB,2013B,50993,28.08641975308642,,0,1
BBB,2013B,52899,73.33333333333333,,0,1
BBB,2013J,52899,67.28571428571429,,0,1
BBB,2013B,58089,79.16666666666667,,0,1
BBB,2013B,62631,70.95161290322581,,0,1
BBB,2013B,70608,77.95,,1,1
BBB,2013B,74695,91.8780487804878,,0,1
BBB,2013B,74734,75.41414141414141,,0,1
BBB,2013B,75399,62.646341463414636,,0,1
BBB,2013B,78645,69.97619047619048,,0,1
BBB,2013B,82535,61.45,,1,1
BBB,2013B,82741,64.68,,1,1
BBB,2013B,83254,63.13,,1,1
BBB,2013B,84245,85.77777777777777,,0,1
BBB,2013B,84664,78.35365853658537,,0,1
BBB,2013B,86291,87.0,,0,1
BBB,2013J,86291,58.73,,1,1
BBB,2013B,87732,72.6219512195122,,0,1
BBB,2013B,91322,73.95959595959596,,0,1
BBB,2013B,92274,47.55813953488372,,0,1
BBB,2013B,92832,66.0,,0,1
BBB,2013B,92947,84.04040404040404,,0,1
BBB,2013B,92993,67.15853658536585,,0,1
BBB,2013B,94616,68.09876543209876,,0,1
BBB,2013B,97154,86.10975609756098,,0,1
BBB,2013B,98313,78.82,,1,1
BBB,2013B,104054,91.07,,1,1
BBB,2013B,108377,75.8170731707317,,0,1
BBB,2013B,108589,81.19,,1,1
BBB,2013B,109938,88.33,,1,1
BBB,2013B,110881,66.31,,1,1
FFF,2013J,110881,73.0,,1,1
BBB,2013B,116603,81.6219512195122,,0,1
BBB,2013B,120994,81.0,,0,1
BBB,2013B,123860,75.06,,1,1
BBB,2013B,126322,80.82222222222222,,0,1
BBB,2013B,133155,87.83,,1,1
BBB,2013B,133748,63.049180327868854,,0,1
BBB,2013B,141823,12.608695652173912,,0,1
BBB,2013B,142324,66.48387096774194,,0,1
BBB,2014J,142324,72.2,,1,1
BBB,2013B,143741,79.24,,1,1
BBB,2013B,145544,75.27,,1,1
BBB,2013B,147876,65.29032258064517,,0,1
BBB,2013B,151697,80.22,,1,1
BBB,2013B,152153,31.887096774193548,,0,1
BBB,2013B,152910,77.33333333333333,,0,1
BBB,2013B,152929,69.41975308641975,,0,1
BBB,2013B,153212,78.92,,1,1
BBB,2013B,153704,80.43181818181819,,0,1
BBB,2013J,153704,75.95161290322581,,0,1
BBB,2013B,154027,65.92682926829268,,0,1
BBB,2013B,154125,82.67901234567901,,0,1
BBB,2013B,154540,77.99,,1,1
BBB,2013B,156835,82.70731707317073,,0,1
BBB,2013B,161678,40.0,,0,1
BBB,2013B,165243,68.02439024390245,,0,1
BBB,2013B,169515,52.78260869565217,,0,1
BBB,2013B,170356,65.0,,0,1
BBB,2013B,173316,46.12903225806452,,0,1
BBB,2013B,173335,63.19753086419753,,0,1
BBB,2013B,179605,66.16666666666667,,0,1
BBB,2013B,182824,73.69,,1,1
BBB,2013B,183806,89.28571428571429,,0,1
BBB,2013B,185349,78.03,,1,1
BBB,2013B,186670,74.225,,0,1
BBB,2013B,186780,,,0,1
BBB,2013B,186988,49.095238095238095,,0,1
BBB,2013B,187793,62.1219512195122,,0,1
BBB,2013B,188152,90.63,,1,1
BBB,2013B,192424,75.06,,1,1
BBB,2013B,193822,79.70731707317073,,0,1
BBB,2013B,197595,75.25,,1,1
BBB,2013B,198956,86.35365853658537,,0,1
BBB,2013B,199520,80.33,,1,1
BBB,2013B,200905,46.5,,1,1
BBB,2013B,203108,70.20930232558139,,0,1
BBB,2013B,203481,70.27,,1,1
BBB,2013B,204746,71.32,,1,1
BBB,2013B,226374,71.39024390243902,,0,1
BBB,2013B,226827,83.91,,1,1
BBB,2013B,229240,71.85,,1,1
BBB,2013B,229426,83.42424242424242,,0,1
BBB,2013B,232695,74.97,,1,1
BBB,2013B,235097,70.03846153846153,,0,1
BBB,2013B,237304,73.29545454545455,,0,1
BBB,2013B,237913,78.9090909090909,,0,1
BBB,2014J,237913,69.25,,1,1
BBB,2013B,242149,59.48,,0,1
BBB,2013J,242149,59.48,,0,1
BBB,2013B,245404,70.83333333333333,,0,1
BBB,2013B,247267,65.859375,,0,1
BBB,2013B,248103,77.91,,1,1
BBB,2013B,249534,72.97,,1,1
BBB,2013B,251351,83.08641975308642,,0,1
BBB,2013B,252340,76.88372093023256,,0,1
BBB,2013B,255347,89.34146341463415,,0,1
BBB,2013B,255998,50.11,,1,1
BBB,2013B,262294,,,0,1
BBB,2013B,262454,64.04938271604938,,0,1
BBB,2013B,262741,72.08,,1,1
BBB,2013B,263499,64.71,,1,1
BBB,2013B,265958,81.5,,0,1
BBB,2014B,265958,66.1311475409836,,0,1
BBB,2013B,267761,63.58536585365854,,0,1
BBB,2013B,269076,64.0,,0,1
BBB,2013B,270567,69.98780487804878,,0,1
BBB,2013B,271036,73.62,,1,1
BBB,2013B,272580,79.18,,1,1
BBB,2013B,273731,70.51851851851852,,0,1
BBB,2013B,273877,52.31707317073171,,0,1
BBB,2013B,276717,83.06,,1,1
BBB,2013B,277733,69.81481481481481,,0,1
BBB,2013B,278447,81.08,,1,1
BBB,2013B,281564,64.96,,1,1
BBB,2013B,284076,67.29,,1,1
BBB,2013B,285633,56.71,,1,1
BBB,2013B,285912,74.95,,1,1
BBB,2013B,288380,64.28571428571429,,0,1
BBB,2013B,288990,45.166666666666664,,0,1
BBB,2013B,290550,82.64,,1,1
BBB,2013B,291037,61.65,,1,1
BBB,2013B,291194,75.96296296296296,,0,1
BBB,2013B,292027,80.0,,0,1
BBB,2013B,294381,74.56818181818181,,0,1
BBB,2013B,294961,75.546875,,0,1
BBB,2013B,294999,44.78260869565217,,0,1
BBB,2013B,295754,74.75757575757575,,0,1
BBB,2013B,297484,78.41463414634147,,0,1
BBB,2013B,298322,60.17,,1,1
BBB,2013B,298476,70.55,,1,1
BBB,2013B,306886,62.95,,1,1
BBB,2013B,309175,56.839506172839506,,0,1
BBB,2013B,309709,68.953125,,0,1
BBB,2013B,309734,63.86585365853659,,0,1
BBB,2013B,311042,65.0,,0,1
BBB,2013B,312141,68.0,,0,1
BBB,2013B,313810,94.8170731707317,,0,1
BBB,2013B,315186,80.73170731707317,,0,1
BBB,2013B,316841,79.69,,1,1
BBB,2013B,318056,68.97,,1,1
BBB,2013B,318101,59.0,,0,1
BBB,2013B,319209,78.04,,1,1
BBB,2013B,322960,67.29166666666667,,0,1
BBB,2013B,324236,76.25,,0,1
BBB,2013J,324236,75.0,,0,1
BBB,2013B,325511,65.17283950617283,,0,1
BBB,2013B,325879,60.426829268292686,,0,1
BBB,2013B,326012,64.0,,0,1
BBB,2013B,329226,78.91,,1,1
BBB,2013B,329321,62.0,,0,1
BBB,2013B,329800,85.6951219512195,,0,1
BBB,2013B,331354,77.96296296296296,,0,1
BBB,2013B,331844,85.96,,1,1
BBB,2013B,333129,50.0,,0,1
BBB,2013B,333837,85.0,,0,1
BBB,2013B,334291,70.25581395348837,,0,1
BBB,2013B,334794,53.0,,0,1
BBB,2013B,335421,72.4949494949495,,0,1
BBB,2013B,335910,69.44444444444444,,0,1
BBB,2013B,336165,35.0,,0,1
BBB,2013B,338056,68.59,,1,1
BBB,2013B,338861,67.4,,0,1
BBB,2013B,339379,90.61,,1,1
BBB,2013B,339946,77.95454545454545,,0,1
BBB,2013B,340831,76.29545454545455,,0,1
BBB,2014B,340831,77.87,,1,1
FFF,2014J,340831,62.0,,0,1
BBB,2013B,341040,56.58139534883721,,0,1
BBB,2013B,341229,70.78260869565217,,0,1
BBB,2013B,341509,57.81707317073171,,0,1
BBB,2013B,349040,69.84,,0,1
BBB,2013B,350622,70.32098765432099,,0,1
BBB,2013B,350795,81.40816326530613,,0,1
BBB,2013B,351271,77.32926829268293,,0,1
BBB,2013B,351290,67.92,,1,1
BBB,2013B,351543,35.0,,0,1
BBB,2013B,352161,79.16666666666667,,0,1
BBB,2013B,352364,95.8,,1,1
BBB,2013B,353093,86.9390243902439,,0,1
BBB,2013B,353352,82.0,,0,1
BBB,2013B,354058,67.875,,0,1
BBB,2013B,354895,63.23255813953488,,0,1
BBB,2013B,355369,71.66666666666667,,0,1
BBB,2013B,355998,55.0,,0,1
BBB,2013B,357030,65.30434782608695,,0,1
BBB,2013B,357928,44.95348837209303,,0,1
BBB,2013B,360188,87.55,,1,1
BBB,2013B,360489,78.90322580645162,,0,1
BBB,2013B,360877,83.46341463414635,,0,1
BBB,2013B,361603,84.24,,1,1
BBB,2013B,362760,53.27160493827161,,0,1
BBB,2013B,362877,57.0,,0,1
BBB,2013B,363401,31.98989898989899,,0,1
BBB,2013B,363416,70.09,,1,1
BBB,2013B,363660,85.84,,1,1
BBB,2013B,365439,72.16666666666667,,0,1
BBB,2013B,365452,69.79268292682927,,0,1
BBB,2013B,365488,67.875,,0,1
BBB,2014B,365488,56.0,,0,1
BBB,2013B,365707,83.16,,1,1
BBB,2013B,367304,46.90909090909091,,0,1
BBB,2013B,367348,72.96,,0,1
BBB,2013B,367609,84.29,,1,1
BBB,2013B,370302,33.135802469135804,,0,1
BBB,2013B,370720,62.901234567901234,,0,1
BBB,2013B,371679,82.27,,1,1
DDD,2013J,371679,33.55555555555556,,0,1
BBB,2013B,374102,71.85483870967742,,0,1
BBB,2013B,374234,87.0609756097561,,0,1
BBB,2013B,376617,76.73417721518987,,0,1
BBB,2013B,377759,85.16666666666667,,0,1
BBB,2013B,377846,58.51,,1,1
BBB,2013B,377905,71.73809523809524,,0,1
BBB,2013B,378462,78.02439024390245,,0,1
BBB,2013B,378543,74.83,,1,1
BBB,2013B,378721,49.958333333333336,,0,1
BBB,2013J,378721,69.0,,0,1
BBB,2013B,379402,71.42857142857143,,0,1
BBB,2013B,381722,73.0,,0,1
BBB,2013B,384678,64.22222222222223,,0,1
BBB,2013B,384909,61.395348837209305,,0,1
BBB,2013B,385034,54.25,,0,1
BBB,2013B,386348,85.59375,,0,1
BBB,2013B,387702,60.91304347826087,,0,1
BBB,2013B,388205,48.18604651162791,,0,1
BBB,2013B,388360,65.6,,0,1
BBB,2013B,388410,71.3953488372093,,0,1
BBB,2013B,388484,66.0,,0,1
BBB,2013B,389369,81.11,,1,1
BBB,2013B,390220,72.60975609756098,,0,1
BBB,2013B,390442,83.99,,1,1
BBB,2013B,390461,55.79545454545455,,0,1
BBB,2013B,392213,60.77,,1,1
BBB,2013B,392281,63.541666666666664,,0,1
BBB,2013J,392281,69.28571428571429,,0,1
BBB,2013B,392428,79.85365853658537,,0,1
BBB,2013B,392614,68.875,,0,1
BBB,2013B,397118,78.6219512195122,,0,1
BBB,2013B,398084,81.65,,1,1
BBB,2013B,400049,69.52439024390245,,0,1
BBB,2013B,400469,73.23,,1,1
BBB,2013B,400474,87.3,,1,1
BBB,2013B,400894,60.67901234567901,,0,1
BBB,2013B,401339,93.1,,1,1
BBB,2013B,401349,88.63,,1,1
BBB,2013B,403093,56.4625,,0,1
BBB,2013B,404022,82.59,,1,1
BBB,2013B,405471,82.77,,1,1
BBB,2013B,405746,71.0,,0,1
BBB,2013B,405995,79.73,,1,1
BBB,2013B,406311,56.85,,1,1
BBB,2013B,406416,24.565217391304348,,0,1
BBB,2013B,406974,84.2063492063492,,0,1
BBB,2014B,406974,84.2063492063492,,0,1
BBB,2013B,408112,80.03061224489795,,0,1
BBB,2013B,409662,74.7,,1,1
BBB,2013B,410739,63.75609756097561,,0,1
BBB,2013B,412407,79.5,,0,1
BBB,2013B,412654,77.90243902439025,,0,1
BBB,2013B,413984,75.62,,1,1
BBB,2013B,414958,80.33,,1,1
BBB,2013B,415716,79.22,,1,1
BBB,2013B,415760,80.88888888888889,,0,1
BBB,2013B,416007,73.26829268292683,,0,1
BBB,2013B,416314,61.291666666666664,,0,1
BBB,2013B,416654,70.72727272727273,,0,1
BBB,2013B,417462,68.26086956521739,,0,1
BBB,2013B,418065,55.0,,0,1
BBB,2013B,418325,73.29,,1,1
BBB,2013B,420604,76.54838709677419,,0,1
BBB,2013B,421205,42.63636363636363,,0,1
BBB,2013B,422070,47.698412698412696,,0,1
BBB,2013B,423314,58.083333333333336,,0,1
BBB,2013B,423871,80.2,,1,1
BBB,2013B,425808,85.43,,1,1
BBB,2013B,425817,65.05,,0,1
BBB,2013J,425817,65.05,,0,1
BBB,2013B,425820,78.51,,1,1
BBB,2013B,426650,75.55,,1,1
BBB,2013B,426838,82.7,,1,1
BBB,2013B,427536,71.6219512195122,,0,1
BBB,2013B,427704,73.91,,1,1
BBB,2013B,427773,64.97560975609755,,0,1
BBB,2013B,429038,61.050632911392405,,0,1
BBB,2013B,430357,28.57,,1,1
BBB,2013B,431071,69.18181818181819,,0,1
BBB,2013J,431071,69.18181818181819,,0,1
BBB,2013B,432004,30.833333333333332,,0,1
BBB,2013B,432232,43.13,,1,1
BBB,2013B,432319,65.95833333333333,,0,1
BBB,2013B,432870,70.1,,0,1
BBB,2013B,433531,75.69,,1,1
BBB,2013B,433755,73.90243902439025,,0,1
BBB,2013B,433939,65.1923076923077,,0,1
BBB,2014J,433939,61.333333333333336,,0,1
BBB,2013B,434192,72.87,,1,1
BBB,2013B,434353,73.70731707317073,,0,1
BBB,2013B,434646,65.51,,1,1
BBB,2013B,435245,80.0,,0,1
BBB,2013B,437562,80.34343434343434,,0,1
BBB,2013B,437967,73.62,,1,1
BBB,2013B,438703,74.01,,1,1
BBB,2013B,439857,71.51851851851852,,0,1
BBB,2013B,440057,72.01,,1,1
BBB,2013B,440509,76.38,,1,1
BBB,2013B,441000,65.71428571428571,,0,1
BBB,2013B,441181,51.5,,1,1
BBB,2013B,441255,89.95,,1,1
BBB,2013B,442012,75.24,,1,1
BBB,2013B,442143,87.0,,0,1
BBB,2013B,442183,74.13,,1,1
BBB,2013B,442456,41.40816326530612,,0,1
BBB,2013B,442466,78.84375,,0,1
BBB,2013B,443108,61.70454545454545,,0,1
BBB,2013J,443108,61.70454545454545,,0,1
BBB,2013B,443288,82.21,,1,1
BBB,2013B,444117,88.95,,1,1
BBB,2013B,444408,80.97674418604652,,0,1
BBB,2013B,444784,70.0,,0,1
BBB,2013B,444926,59.35353535353536,,0,1
BBB,2013B,445065,89.82,,1,1
BBB,2013B,445125,61.07,,1,1
BBB,2013B,445889,58.29,,1,1
BBB,2013B,446045,70.23,,1,1
BBB,2013B,446247,83.0,,0,1
BBB,2013B,446357,53.0,,0,1
BBB,2013B,446856,70.34146341463415,,0,1
BBB,2013B,447759,90.05,,1,1
BBB,2013B,447782,76.2,,1,1
BBB,2013B,465599,77.14814814814815,,0,1
BBB,2013B,465730,75.44,,0,1
BBB,2013J,465730,72.95454545454545,,0,1
BBB,2013B,466037,77.65116279069767,,0,1
BBB,2013B,466800,64.44186046511628,,0,1
BBB,2013J,466800,61.96969696969697,,0,1
BBB,2013B,466810,74.01,,1,1
BBB,2013B,466959,61.032786885245905,,0,1
BBB,2013B,466973,82.14285714285714,,0,1
BBB,2013B,467035,77.92682926829268,,0,1
BBB,2013B,467292,79.23170731707317,,0,1
BBB,2013B,467756,69.16666666666667,,0,1
BBB,2013B,468021,53.24,,0,1
BBB,2013B,468792,74.04166666666667,,0,1
BBB,2013B,468949,67.13414634146342,,0,1
BBB,2013B,469683,56.54,,1,1
BBB,2013B,470318,84.38,,1,1
BBB,2013B,470653,76.08536585365853,,0,1
BBB,2013B,471219,42.083333333333336,,0,1
BBB,2013B,471525,76.03,,1,1
BBB,2013B,472182,72.45833333333333,,0,1
BBB,2013B,472348,38.0,,0,1
BBB,2013B,472586,69.77777777777777,,0,1
BBB,2013B,473095,82.0,,0,1
BBB,2014B,473095,74.88461538461539,,0,1
BBB,2014J,473095,64.53846153846153,,0,1
BBB,2013B,473328,76.546875,,0,1
BBB,2013B,475095,81.10309278350516,,0,1
BBB,2013B,475460,59.197916666666664,,0,1
BBB,2013B,475688,66.21,,1,1
BBB,2013B,476037,70.22727272727273,,0,1
BBB,2014B,476037,52.74193548387097,,0,1
BBB,2013B,476201,82.61,,1,1
BBB,2013B,476297,71.16,,1,1
BBB,2013B,476369,90.64,,1,1
BBB,2013B,476457,68.0,,0,1
BBB,2013B,476596,70.20731707317073,,0,1
BBB,2013B,476709,84.86,,1,1
BBB,2013B,476710,70.78,,1,1
BBB,2013B,476783,87.18,,1,1
BBB,2013B,477009,47.41,,1,1
BBB,2013B,477011,71.66,,1,1
BBB,2013B,477164,51.86868686868687,,0,1
BBB,2013B,477167,87.04,,1,1
BBB,2013B,477734,66.96,,1,1
BBB,2013B,477835,62.08064516129032,,0,1
BBB,2013B,478317,,,0,1
BBB,2014B,478317,47.890243902439025,,0,1
BBB,2013B,478444,74.53,,1,1
BBB,2013B,478792,60.329268292682926,,0,1
BBB,2013B,478873,50.0,,0,1
BBB,2013B,479060,91.29,,1,1
BBB,2013B,479171,81.3170731707317,,0,1
BBB,2013B,479343,78.47560975609755,,0,1
BBB,2013B,479516,67.53968253968254,,0,1
BBB,2013B,479519,69.8170731707317,,0,1
BBB,2013B,480382,62.4390243902439,,0,1
BBB,2013B,480458,53.828125,,0,1
BBB,2013B,480507,83.01,,1,1
BBB,2013B,480554,84.32926829268293,,0,1
BBB,2013B,480650,94.54,,1,1
BBB,2013B,480815,74.54878048780488,,0,1
BBB,2013B,481010,86.13,,1,1
BBB,2013B,481143,45.15,,0,1
BBB,2013B,481580,83.35,,1,1
BBB,2013B,481607,82.87,,1,1
BBB,2013B,482467,78.3,,1,1
BBB,2013B,482710,82.75757575757575,,0,1
BBB,2013B,482766,64.02,,1,1
BBB,2013B,482945,50.0,,0,1
BBB,2013B,483064,81.8,,1,1
BBB,2013B,483074,86.9,,1,1
BBB,2013B,483109,69.6951219512195,,0,1
BBB,2013B,483243,78.95121951219512,,0,1
BBB,2013B,483371,70.11111111111111,,0,1
BBB,2013B,483411,63.15909090909091,,0,1
BBB,2013B,483479,84.0,,0,1
BBB,2013B,483952,55.72,,1,1
BBB,2013B,484039,,,0,1
BBB,2013B,484135,73.0,,0,1
BBB,2013J,484135,60.09090909090909,,0,1
BBB,2013B,484768,53.67901234567901,,0,1
BBB,2013B,484885,74.5875,,0,1
BBB,2013B,484933,95.22,,1,1
BBB,2013B,485399,63.13,,1,1
BBB,2013B,485630,71.46,,1,1
BBB,2013B,486099,81.0609756097561,,0,1
BBB,2013B,486282,51.125,,0,1
BBB,2013B,486391,85.43,,1,1
BBB,2013B,486521,60.54,,1,1
BBB,2013B,486656,81.7,,1,1
BBB,2013B,487329,82.32323232323232,,0,1
BBB,2013B,487646,48.38,,1,1
BBB,2013B,488185,72.0,,0,1
BBB,2013B,488425,81.13636363636364,,0,1
BBB,2013B,488477,59.083333333333336,,0,1
BBB,2013B,488863,74.02,,1,1
BBB,2013B,489251,69.17,,1,1
BBB,2013B,490152,66.0,,0,1
BBB,2013B,490514,75.35365853658537,,0,1
BBB,2013B,492182,74.03,,1,1
BBB,2013B,492240,76.82926829268293,,0,1
BBB,2013B,492590,83.6046511627907,,0,1
BBB,2013B,492946,76.64,,1,1
BBB,2013B,493186,65.0,,0,1
BBB,2013B,493377,66.625,,0,1
BBB,2013B,493451,70.68,,0,1
BBB,2013B,493515,62.95061728395062,,0,1
BBB,2013B,493773,79.03,,1,1
BBB,2013B,493912,74.32,,1,1
BBB,2013B,493958,66.91,,1,1
