code_module,code_presentation,id_student,gender,highest_education,age_band,final_result
BBB,2013B,530669,1,1,1,1
BBB,2013B,530987,1,1,1,1
BBB,2013B,531427,1,1,1,0
BBB,2013B,531569,1,1,1,0
BBB,2013B,531634,1,2,1,0
BBB,2013B,532140,1,1,2,1
BBB,2013B,532500,1,1,1,0
BBB,2013B,532665,1,1,1,1
BBB,2013B,532886,1,1,1,1
BBB,2013B,533365,1,1,1,0
BBB,2013B,533545,1,1,1,1
BBB,2013B,533839,1,1,1,1
BBB,2013B,533846,1,1,2,0
BBB,2013B,534051,1,1,1,0
BBB,2013B,534086,1,1,1,0
BBB,2013B,534360,2,1,1,1
BBB,2013B,534373,1,1,1,1
BBB,2013B,534432,1,1,1,1
BBB,2013B,534698,1,1,1,1
BBB,2013B,534709,1,1,1,1
BBB,2013B,534908,1,1,1,0
BBB,2013B,534983,1,1,1,1
BBB,2013B,535140,1,1,1,1
BBB,2013B,535468,1,1,1,1
BBB,2013B,535530,1,1,1,1
BBB,2013B,535755,1,2,1,1
BBB,2013B,535760,1,1,1,1
BBB,2013B,535773,1,1,1,1
BBB,2013B,535778,1,1,2,0
BBB,2013B,535800,1,1,1,1
BBB,2013B,535820,1,1,1,1
BBB,2013B,536112,1,1,1,1
BBB,2013B,536189,1,1,1,1
BBB,2013B,536452,1,1,1,1
BBB,2013B,536551,1,1,1,0
BBB,2013B,536722,1,1,1,0
BBB,2013B,536726,1,2,1,0
BBB,2013B,536900,1,1,1,1
BBB,2013B,537193,1,1,1,1
BBB,2013B,537259,2,1,1,0
BBB,2013B,537414,1,1,1,1
BBB,2013B,537433,1,2,1,0
BBB,2013B,537434,1,1,1,1
BBB,2013B,537464,1,1,1,1
BBB,2013B,537473,1,1,1,1
BBB,2013B,537488,1,1,2,1
BBB,2013B,537875,1,1,1,1
BBB,2013B,538221,1,1,1,1
BBB,2013B,539056,1,2,2,1
BBB,2013B,539345,1,2,1,1
BBB,2013B,539385,1,1,1,1
BBB,2013B,539558,1,1,1,0
BBB,2013B,539737,1,1,1,1
BBB,2013B,540513,1,1,1,1
BBB,2013B,540614,1,1,1,1
BBB,2013B,540656,1,1,1,1
BBB,2013B,540826,1,1,1,0
BBB,2013B,541013,1,2,2,1
BBB,2013B,541363,1,1,2,1
BBB,2013B,541706,1,1,1,0
BBB,2013B,541763,1,1,1,0
BBB,2013B,541764,1,1,1,1
BBB,2013B,541794,1,1,1,1
BBB,2013B,541803,2,2,1,0
BBB,2013B,541808,1,1,2,1
BBB,2013B,541832,1,1,1,0
BBB,2013B,542291,1,2,1,1
BBB,2013B,542543,1,1,1,0
BBB,2013B,542745,1,2,2,0
BBB,2013B,542991,1,1,1,0
BBB,2013B,543124,1,1,1,1
BBB,2013B,543165,2,1,1,1
BBB,2013B,543630,1,1,1,0
BBB,2013B,543719,1,1,1,1
BBB,2013B,544017,1,1,1,0
BBB,2013B,544408,1,1,1,0
BBB,2013B,544500,1,2,2,0
BBB,2013B,544632,1,1,1,1
BBB,2013B,544642,1,1,1,1
BBB,2013B,544741,1,1,1,1
BBB,2013B,544859,1,1,2,0
BBB,2013B,544881,1,1,1,1
BBB,2013B,544890,1,1,1,1
BBB,2013B,544978,1,1,2,0
BBB,2013B,544989,2,1,2,0
BBB,2013B,545041,2,1,1,0
BBB,2013B,545191,1,2,1,1
BBB,2013B,545240,1,1,1,0
BBB,2013B,545392,1,1,1,1
BBB,2013B,545658,1,2,2,1
BBB,2013B,545803,1,2,1,0
BBB,2013B,546157,1,1,1,1
BBB,2013B,546455,2,1,2,0
BBB,2013B,546500,1,1,1,0
BBB,2013B,546609,1,2,2,1
BBB,2013B,546632,1,1,1,1
BBB,2013B,546685,1,1,1,1
BBB,2013B,546837,1,1,1,1
BBB,2013B,546843,1,1,2,0
BBB,2013B,546921,2,2,1,1
BBB,2013B,546958,1,1,1,0
BBB,2013B,547165,1,1,1,0
BBB,2013B,547192,1,1,1,1
BBB,2013B,547403,1,1,1,1
BBB,2013B,547620,1,1,2,0
BBB,2013B,547690,1,1,2,1
BBB,2013B,547697,1,1,1,1
BBB,2013B,547892,1,1,1,1
BBB,2013B,548124,1,1,2,1
BBB,2013B,548241,2,2,1,1
BBB,2013B,548275,1,1,1,1
BBB,2013B,548307,1,1,1,0
BBB,2013B,548334,1,1,2,1
BBB,2013B,548403,1,1,1,0
BBB,2013B,548714,1,1,1,1
BBB,2013B,548744,2,1,1,1
BBB,2013B,548791,1,2,2,1
BBB,2013B,548834,1,2,2,1
BBB,2013B,548838,1,2,2,1
BBB,2013B,548839,2,1,2,1
BBB,2013B,548843,2,1,2,1
BBB,2013B,548871,1,1,1,0
BBB,2013B,548924,1,2,1,0
BBB,2013B,548935,1,1,2,1
BBB,2013B,548954,1,1,1,1
BBB,2013B,548981,1,1,1,0
BBB,2013B,549078,1,1,1,0
BBB,2013B,549106,1,1,1,0
BBB,2013B,549158,1,1,1,1
BBB,2013B,549261,1,2,2,1
BBB,2013B,549278,1,1,1,0
BBB,2013B,549406,1,1,1,0
BBB,2013B,549568,1,1,1,1
BBB,2013B,549732,1,1,1,1
BBB,2013B,549862,1,1,1,1
BBB,2013B,550077,1,1,1,1
BBB,2013B,550209,1,1,1,1
BBB,2013B,550381,1,1,1,1
BBB,2013B,550400,1,1,1,0
BBB,2013B,550403,1,1,2,1
BBB,2013B,550428,1,1,2,0
BBB,2013B,550429,1,1,2,0
BBB,2013B,550549,1,2,2,1
BBB,2013B,550668,1,1,1,0
BBB,2013B,550707,2,1,2,1
BBB,2013B,550708,1,2,1,1
BBB,2013B,550898,1,1,1,0
BBB,2013B,550963,1,1,1,1
BBB,2013B,551032,1,1,1,0
BBB,2013B,551080,1,1,1,1
BBB,2013B,551129,1,1,1,1
BBB,2013B,551274,1,1,1,1
BBB,2013B,551282,1,2,1,0
BBB,2013B,551480,1,1,1,1
BBB,2013B,551504,2,1,1,0
BBB,2013B,551706,1,1,1,1
BBB,2013B,551714,1,1,1,1
BBB,2013B,551715,1,2,1,1
BBB,2013B,551716,1,2,2,1
BBB,2013B,551770,1,2,1,1
BBB,2013B,551886,1,1,1,1
BBB,2013B,551895,1,1,1,1
BBB,2013B,551954,1,1,2,1
BBB,2013B,552007,1,1,2,1
BBB,2013B,552135,1,1,2,0
BBB,2013B,552535,2,1,1,1
BBB,2013B,552701,2,1,1,1
BBB,2013B,552749,2,2,2,0
BBB,2013B,552826,1,2,2,1
BBB,2013B,552902,2,1,1,1
BBB,2013B,552914,1,1,1,0
BBB,2013B,552929,1,1,2,1
BBB,2013B,553508,1,1,1,1
BBB,2013B,553572,1,1,2,1
BBB,2013B,553716,1,1,1,1
BBB,2013B,554068,1,2,2,0
BBB,2013B,554083,1,1,2,1
BBB,2013B,554139,1,2,1,0
BBB,2013B,554294,1,1,1,0
BBB,2013B,554336,1,2,1,1
BBB,2013B,554393,2,1,2,0
BBB,2013B,554830,2,1,2,0
BBB,2013B,555086,1,1,1,1
BBB,2013B,555157,2,1,1,0
BBB,2013B,555263,1,1,1,1
BBB,2013B,555309,2,1,2,1
BBB,2013B,555407,1,1,1,0
BBB,2013B,555672,1,1,1,1
BBB,2013B,555695,1,1,1,1
BBB,2013B,555838,1,2,1,1
BBB,2013B,555902,1,1,1,0
BBB,2013B,556284,2,2,1,1
BBB,2013B,556301,1,2,2,1
BBB,2013B,556349,1,1,1,1
BBB,2013B,556553,1,1,1,1
BBB,2013B,556605,1,2,2,1
BBB,2013B,556860,1,1,1,0
BBB,2013B,556865,1,1,1,1
BBB,2013B,556883,1,1,2,1
BBB,2013B,556887,1,1,2,1
BBB,2013B,556892,1,1,1,1
BBB,2013B,556959,1,1,1,1
BBB,2013B,556992,1,2,1,1
BBB,2013B,556997,1,1,2,1
BBB,2013B,556999,1,2,1,1
BBB,2013B,557024,1,1,1,1
BBB,2013B,557060,1,2,2,1
BBB,2013B,557145,1,1,2,0
BBB,2013B,557308,1,1,1,0
BBB,2013B,557351,1,1,1,0
BBB,2013B,557594,1,1,2,1
BBB,2013B,557775,1,2,1,1
BBB,2013B,557827,1,1,1,0
BBB,2013B,557979,1,1,1,1
BBB,2013B,558024,1,1,1,1
BBB,2013B,558040,1,1,1,1
BBB,2013B,558068,1,1,1,1
BBB,2013B,558092,1,1,1,0
BBB,2013B,558113,1,1,1,1
BBB,2013B,558168,1,1,1,1
BBB,2013B,558622,1,1,1,1
BBB,2013B,558689,1,1,1,1
BBB,2013B,558703,1,1,1,1
BBB,2013B,558747,1,1,1,1
BBB,2013B,558809,1,1,1,0
BBB,2013B,558903,1,2,1,0
BBB,2013B,558955,1,1,1,0
BBB,2013B,559173,1,1,1,0
BBB,2013B,559180,1,1,1,1
BBB,2013B,559458,1,1,2,1
BBB,2013B,559475,1,1,1,1
BBB,2013B,559595,1,1,1,1
BBB,2013B,559603,1,1,2,1
BBB,2013B,559606,1,2,2,1
BBB,2013B,559608,1,2,2,1
BBB,2013B,559610,1,1,2,0
BBB,2013B,559611,1,1,1,1
BBB,2013B,559651,1,1,1,1
BBB,2013B,559744,1,3,2,1
BBB,2013B,559989,1,1,2,0
BBB,2013B,560075,1,1,1,1
BBB,2013B,560170,1,2,2,1
BBB,2013B,560455,1,1,1,1
BBB,2013B,560468,1,1,1,1
BBB,2013B,560970,2,2,2,1
BBB,2013B,561138,1,1,2,1
BBB,2013B,561167,1,2,2,1
BBB,2013B,561343,2,1,1,1
BBB,2013B,561437,1,1,2,1
BBB,2013B,561445,1,1,2,1
BBB,2013B,561448,1,1,1,1
BBB,2013B,561455,1,1,1,1
BBB,2013B,561458,1,2,1,1
BBB,2013B,561711,2,1,1,0
BBB,2013B,562483,2,1,2,0
BBB,2013B,562495,2,1,1,0
BBB,2013B,563330,2,1,2,1
BBB,2013B,563363,1,1,1,1
BBB,2013B,563877,1,1,1,1
BBB,2013B,563878,1,2,2,1
BBB,2013B,563879,1,1,1,1
BBB,2013B,565870,1,2,2,0
BBB,2013B,630346,1,1,1,0
BBB,2013B,1493476,2,2,2,1
BBB,2013B,1659662,1,1,2,1
BBB,2013B,1728437,1,1,2,1
BBB,2013B,1753965,2,1,1,1
BBB,2013B,1770733,1,2,2,1
BBB,2013B,1776925,2,2,2,0
BBB,2013B,1930254,1,1,2,0
BBB,2013B,1937864,1,1,2,1
BBB,2013B,2092834,1,1,1,1
BBB,2013B,2205383,1,1,2,0
BBB,2013B,2216178,1,2,2,0
BBB,2013B,2244724,1,1,2,0
BBB,2013B,2249372,1,1,2,1
BBB,2013B,2254619,1,1,2,1
BBB,2013B,2279538,1,1,2,0
BBB,2013B,2291598,1,1,2,1
BBB,2013B,2303034,1,1,2,0
BBB,2013B,2308528,2,1,1,1
BBB,2013B,2327072,1,2,1,1
BBB,2013B,2336550,1,2,2,1
BBB,2013B,2376628,1,1,2,1
BBB,2013B,2395222,1,2,2,0
BBB,2013B,2425333,1,1,2,0
BBB,2013B,2446144,1,1,2,1
BBB,2013B,2458984,1,1,1,1
BBB,2013B,2464963,1,1,2,1
BBB,2013B,2470672,1,1,2,0
BBB,2013B,2474493,1,1,1,1
BBB,2013B,2481765,1,1,2,1
BBB,2013B,2483568,1,1,2,1
BBB,2013B,2498182,2,1,1,0
BBB,2013B,2517864,1,2,2,1
BBB,2013B,2528966,1,1,2,1
BBB,2013B,2535788,1,1,2,0
BBB,2013B,2540362,1,2,2,0
BBB,2013B,2580439,1,2,2,1
BBB,2013B,2598220,1,1,1,0
BBB,2013B,2608235,1,1,1,1
BBB,2013B,2616787,1,1,2,1
BBB,2013B,2639611,1,1,2,1
BBB,2013B,2641393,1,2,2,1
BBB,2013B,2649947,1,1,1,1
BBB,2013B,2654302,2,1,2,1
BBB,2013B,2664301,1,1,2,0
BBB,2013J,30091,1,1,1,1
BBB,2013J,37622,1,2,1,1
BBB,2013J,38234,1,1,1,0
BBB,2013J,48040,1,1,2,1
BBB,2013J,55026,1,1,2,1
BBB,2013J,56789,1,1,2,1
BBB,2013J,68556,1,2,1,0
BBB,2013J,73489,1,2,1,1
BBB,2013J,84812,1,1,1,1
BBB,2013J,86291,1,2,2,0
BBB,2013J,90243,1,2,2,1
BBB,2013J,97567,1,2,2,1
BBB,2013J,98268,1,2,2,1
BBB,2013J,105527,1,2,2,1
BBB,2013J,105851,1,1,1,1
BBB,2013J,105883,1,1,2,1
BBB,2013J,108118,1,1,2,1
BBB,2013J,111942,1,1,2,1
BBB,2013J,128889,1,1,2,1
BBB,2013J,146165,1,1,2,1
BBB,2013J,151917,1,1,1,0
BBB,2013J,154011,1,1,1,1
BBB,2013J,156311,1,1,2,1
BBB,2013J,169213,1,1,1,1
BBB,2013J,178738,1,2,1,0
BBB,2013J,178963,2,1,1,1
BBB,2013J,188026,1,2,1,0
BBB,2013J,193215,1,1,1,0
BBB,2013J,195096,1,1,1,1
BBB,2013J,197240,1,1,1,1
BBB,2013J,197412,1,1,1,1
BBB,2013J,197759,1,1,2,1
BBB,2013J,199663,2,3,2,1
BBB,2013J,227416,2,1,1,0
BBB,2013J,230081,1,1,1,1
BBB,2013J,233317,1,2,1,1
BBB,2013J,233957,1,1,1,0
BBB,2013J,234929,1,2,1,0
BBB,2013J,240993,1,1,2,1
BBB,2013J,243851,1,1,1,1
BBB,2013J,243992,1,2,2,1
BBB,2013J,245987,1,1,2,1
BBB,2013J,248716,1,2,2,1
BBB,2013J,252257,1,1,2,1
BBB,2013J,253577,1,2,1,1
BBB,2013J,261466,1,1,2,1
BBB,2013J,264152,1,1,1,1
BBB,2013J,264744,1,1,1,1
BBB,2013J,265170,1,1,1,0
BBB,2013J,266564,1,1,2,1
BBB,2013J,268589,1,1,2,1
BBB,2013J,272172,1,1,1,0
BBB,2013J,278272,2,2,2,0
BBB,2013J,278794,1,1,1,1
BBB,2013J,280151,1,1,1,0
BBB,2013J,284906,1,1,1,1
BBB,2013J,285050,2,2,1,0
BBB,2013J,287679,1,1,2,1
BBB,2013J,289965,1,1,1,0
BBB,2013J,301583,1,1,1,0
BBB,2013J,301987,1,1,1,1
BBB,2013J,305935,1,2,1,0
BBB,2013J,316076,1,1,2,1
BBB,2013J,319618,1,1,1,1
BBB,2013J,323090,1,2,1,1
BBB,2013J,323606,1,1,2,1
BBB,2013J,329030,2,2,1,0
BBB,2013J,335136,1,2,2,0
BBB,2013J,335481,1,2,2,0
BBB,2013J,337151,1,1,1,1
BBB,2013J,338741,1,1,1,1
BBB,2013J,339494,2,1,1,1
BBB,2013J,339608,1,1,2,1
BBB,2013J,340911,1,1,1,1
BBB,2013J,340965,1,2,1,1
BBB,2013J,342685,1,1,1,1
BBB,2013J,345128,1,1,1,0
BBB,2013J,349554,1,2,2,1
BBB,2013J,349675,1,2,2,0
BBB,2013J,352112,1,1,1,1
BBB,2013J,352688,1,1,1,1
BBB,2013J,354779,1,1,1,1
BBB,2013J,360876,1,1,2,0
BBB,2013J,364871,1,1,1,1
BBB,2013J,365288,1,1,1,0
BBB,2013J,365631,1,1,1,1
BBB,2013J,366524,1,1,1,1
BBB,2013J,369986,1,2,2,1
BBB,2013J,370859,1,1,1,1
BBB,2013J,373174,1,1,1,0
BBB,2013J,373269,1,1,1,0
BBB,2013J,375960,1,1,1,1
BBB,2013J,379210,2,1,1,0
BBB,2013J,379983,1,1,1,0
BBB,2013J,380240,1,1,1,0
BBB,2013J,381669,1,2,1,1
BBB,2013J,382575,2,1,1,0
BBB,2013J,383303,1,1,2,0
BBB,2013J,385040,1,1,1,0
BBB,2013J,386889,1,1,1,1
BBB,2013J,387700,1,1,2,0
BBB,2013J,388549,1,1,1,0
BBB,2013J,388975,1,1,1,0
BBB,2013J,390958,1,1,1,1
BBB,2013J,392281,1,1,1,0
BBB,2013J,393327,1,1,1,1
BBB,2013J,397590,1,1,1,0
BBB,2013J,398315,1,2,1,0
BBB,2013J,398891,2,1,1,1
BBB,2013J,402993,1,1,1,1
BBB,2013J,404269,1,1,1,1
BBB,2013J,404708,1,1,2,1
BBB,2013J,408106,1,1,2,0
BBB,2013J,408975,1,1,1,1
BBB,2013J,409930,1,1,1,1
BBB,2013J,409945,1,1,1,1
BBB,2013J,410052,1,1,2,1
BBB,2013J,410281,1,1,2,0
BBB,2013J,410537,1,1,1,1
BBB,2013J,410842,1,1,1,1
BBB,2013J,411642,1,2,1,1
BBB,2013J,413248,2,2,2,0
BBB,2013J,415216,1,1,1,1
BBB,2013J,415546,1,2,1,0
BBB,2013J,417657,1,1,1,0
BBB,2013J,417785,1,1,2,0
BBB,2013J,420163,1,2,2,1
BBB,2013J,421018,1,2,1,1
BBB,2013J,422223,1,1,1,0
BBB,2013J,423399,2,1,1,1
BBB,2013J,424637,1,2,2,0
BBB,2013J,428323,1,1,2,1
BBB,2013J,430708,1,1,1,1
BBB,2013J,432144,1,1,1,1
BBB,2013J,432237,1,2,2,1
BBB,2013J,433280,1,1,1,1
BBB,2013J,433864,2,2,1,1
BBB,2013J,434397,1,1,1,1
BBB,2013J,434585,1,1,1,1
BBB,2013J,439182,1,1,1,1
BBB,2013J,443108,1,1,1,0
BBB,2013J,444225,1,1,1,0
BBB,2013J,444821,1,1,1,1
BBB,2013J,445760,1,1,1,1
BBB,2013J,446345,1,1,1,0
BBB,2013J,447086,2,1,1,1
BBB,2013J,464525,2,1,2,1
BBB,2013J,465730,1,1,1,0
BBB,2013J,466854,1,1,1,0
BBB,2013J,469878,1,1,1,1
BBB,2013J,470869,1,1,2,1
BBB,2013J,471196,1,1,2,1
BBB,2013J,471711,1,1,2,1
BBB,2013J,475594,1,1,1,0
BBB,2013J,476278,1,2,2,1
BBB,2013J,476816,1,1,1,0
BBB,2013J,478967,1,1,2,0
BBB,2013J,479170,1,2,1,1
BBB,2013J,482680,2,1,1,1
BBB,2013J,482810,1,1,1,1
BBB,2013J,484135,1,2,1,1
BBB,2013J,484301,1,1,1,1
BBB,2013J,484412,1,1,2,1
BBB,2013J,485762,1,1,1,1
BBB,2013J,487371,1,2,2,1
BBB,2013J,488195,1,1,1,1
BBB,2013J,489889,2,1,1,1
BBB,2013J,490677,1,1,2,1
BBB,2013J,490894,1,1,2,0
BBB,2013J,491966,1,1,1,1
BBB,2013J,492153,1,1,2,1
BBB,2013J,492726,1,1,1,1
BBB,2013J,493465,1,1,1,1
BBB,2013J,494960,1,1,1,1
BBB,2013J,495035,1,1,1,1
BBB,2013J,495509,1,1,1,1
BBB,2013J,495625,2,1,1,1
BBB,2013J,495913,1,1,1,1
BBB,2013J,496334,1,1,1,0
BBB,2013J,497632,1,1,1,1
BBB,2013J,498635,2,1,2,1
BBB,2013J,498755,1,1,1,1
BBB,2013J,500135,1,1,1,0
BBB,2013J,500668,1,2,1,1
BBB,2013J,501637,1,1,1,1
BBB,2013J,502391,2,2,2,0
BBB,2013J,504013,1,1,1,1
BBB,2013J,504022,1,1,1,1
BBB,2013J,504635,1,2,1,1
BBB,2013J,505413,1,1,2,1
BBB,2013J,506804,1,1,1,1
BBB,2013J,506980,1,1,1,0
BBB,2013J,507016,1,1,1,1
BBB,2013J,507387,1,1,1,0
BBB,2013J,508028,1,1,2,1
BBB,2013J,509036,1,1,1,0
BBB,2013J,509236,1,1,1,0
BBB,2013J,509390,1,1,1,0
BBB,2013J,510438,1,1,2,0
BBB,2013J,511678,1,1,1,1
BBB,2013J,512417,1,1,1,1
BBB,2013J,512775,1,2,2,1
BBB,2013J,512977,2,1,1,1
BBB,2013J,514043,1,1,2,1
BBB,2013J,514445,1,1,1,1
BBB,2013J,515417,2,2,2,0
BBB,2013J,517016,1,1,1,0
BBB,2013J,517231,1,1,2,1
BBB,2013J,518126,1,1,1,1
BBB,2013J,519622,1,1,1,0
BBB,2013J,521341,1,2,2,1
BBB,2013J,521666,1,1,1,0
BBB,2013J,521895,1,1,1,1
BBB,2013J,522426,1,2,2,1
BBB,2013J,522441,2,1,2,1
BBB,2013J,522443,1,1,2,0
BBB,2013J,522446,1,1,2,1
BBB,2013J,522529,1,1,2,1
BBB,2013J,522714,1,1,1,1
BBB,2013J,522894,1,2,2,1
BBB,2013J,522899,1,2,2,0
BBB,2013J,523398,1,1,1,0
BBB,2013J,523466,1,1,1,1
BBB,2013J,523545,1,2,1,1
BBB,2013J,523857,1,2,1,1
BBB,2013J,523928,1,1,2,1
BBB,2013J,524076,1,1,1,0
BBB,2013J,524496,1,1,2,0
BBB,2013J,525885,1,2,1,0
BBB,2013J,527636,1,1,1,0
BBB,2013J,527799,2,1,2,0
BBB,2013J,528056,1,1,1,0
BBB,2013J,528464,1,1,1,1
BBB,2013J,529795,1,2,1,0
BBB,2013J,530021,1,1,1,0
BBB,2013J,530487,1,2,1,1
BBB,2013J,530841,1,1,1,1
BBB,2013J,532477,1,1,2,1
BBB,2013J,532739,1,2,1,1
BBB,2013J,532839,1,2,1,0
BBB,2013J,533301,1,1,1,1
BBB,2013J,534323,1,1,2,1
BBB,2013J,534946,1,1,1,1
BBB,2013J,535269,1,1,1,0
BBB,2013J,535379,1,1,1,1
BBB,2013J,536318,1,1,2,1
BBB,2013J,536632,1,2,1,1
BBB,2013J,536992,1,1,1,1
BBB,2013J,537271,1,1,1,0
BBB,2013J,539670,2,1,2,0
BBB,2013J,540005,1,1,1,1
BBB,2013J,540249,2,1,2,0
BBB,2013J,540521,1,1,1,1
BBB,2013J,542707,1,1,1,0
BBB,2013J,543279,1,1,1,0
BBB,2013J,545200,1,1,2,1
BBB,2013J,545443,1,1,1,1
BBB,2013J,545462,1,1,2,1
BBB,2013J,546196,1,1,1,1
BBB,2013J,548899,1,1,1,1
BBB,2013J,549129,1,2,1,1
BBB,2013J,549226,1,1,1,0
BBB,2013J,549873,1,1,1,0
BBB,2013J,549918,1,1,1,0
BBB,2013J,551219,1,1,1,1
BBB,2013J,551802,1,1,1,0
BBB,2013J,552177,1,1,1,0
BBB,2013J,552339,1,2,1,1
BBB,2013J,552515,1,1,2,1
BBB,2013J,552883,1,2,1,0
BBB,2013J,553078,1,1,1,1
BBB,2013J,553856,2,2,1,1
BBB,2013J,554314,1,2,2,0
BBB,2013J,554540,2,1,1,1
BBB,2013J,555721,1,1,2,1
BBB,2013J,556062,1,1,1,0
BBB,2013J,556228,2,1,2,1
BBB,2013J,556592,1,1,1,1
BBB,2013J,558533,1,1,1,1
BBB,2013J,558755,1,1,2,0
BBB,2013J,558983,1,1,1,0
BBB,2013J,559168,2,2,2,1
BBB,2013J,559382,1,1,1,1
BBB,2013J,559414,1,2,2,1
BBB,2013J,559584,1,1,2,1
BBB,2013J,559685,1,2,2,0
BBB,2013J,559851,1,1,1,1
BBB,2013J,560074,1,1,1,1
BBB,2013J,560773,1,1,1,1
BBB,2013J,561534,1,2,2,1
BBB,2013J,561549,1,2,2,0
BBB,2013J,561591,1,1,1,1
BBB,2013J,561932,2,2,2,0
BBB,2013J,562270,2,1,2,1
BBB,2013J,563706,1,1,2,1
BBB,2013J,563733,1,1,2,1
BBB,2013J,563735,1,1,1,1
BBB,2013J,563769,1,1,1,0
BBB,2013J,564105,1,1,1,1
BBB,2013J,564245,1,3,1,1
BBB,2013J,564268,1,1,1,1
BBB,2013J,564626,2,1,1,0
BBB,2013J,564792,2,1,1,0
BBB,2013J,564958,1,1,1,1
BBB,2013J,565393,1,1,1,0
BBB,2013J,565607,1,2,1,1
BBB,2013J,565715,1,1,1,1
BBB,2013J,565888,1,1,1,1
BBB,2013J,566339,1,1,1,1
BBB,2013J,566358,1,1,1,0
BBB,2013J,566369,1,1,2,1
BBB,2013J,566407,2,1,1,1
BBB,2013J,566813,1,1,1,1
BBB,2013J,566814,1,1,1,1
BBB,2013J,567160,1,1,1,0
BBB,2013J,567262,2,2,1,1
BBB,2013J,567363,1,2,1,1
BBB,2013J,567402,1,1,2,1
BBB,2013J,567754,1,1,1,1
BBB,2013J,567915,1,1,2,0
BBB,2013J,567929,1,1,2,0
BBB,2013J,567979,1,1,1,1
BBB,2013J,568074,1,1,1,1
BBB,2013J,568474,1,1,2,1
BBB,2013J,568502,1,2,1,1
BBB,2013J,569035,1,1,2,1
BBB,2013J,569334,1,1,1,0
BBB,2013J,569854,1,1,1,1
BBB,2013J,569862,2,2,1,1
BBB,2013J,569930,1,1,1,1
BBB,2013J,570157,1,1,2,1
BBB,2013J,570271,1,1,1,1
BBB,2013J,570351,2,1,1,1
BBB,2013J,570519,1,1,1,0
BBB,2013J,570623,1,1,2,1
BBB,2013J,570759,1,1,1,1
BBB,2013J,571083,1,1,1,1
BBB,2013J,571143,1,1,2,0
BBB,2013J,571441,1,2,2,1
BBB,2013J,571516,1,1,2,1
BBB,2013J,571554,2,1,1,1
BBB,2013J,571681,1,2,1,1
BBB,2013J,571779,1,1,2,1
BBB,2013J,571871,1,1,1,1
BBB,2013J,571907,1,1,1,1
BBB,2013J,572051,1,1,2,1
BBB,2013J,572067,1,1,1,1
BBB,2013J,572103,1,1,1,1
BBB,2013J,572131,1,1,1,0
BBB,2013J,572277,2,1,1,0
BBB,2013J,572416,1,1,1,1
BBB,2013J,572447,1,1,1,1
BBB,2013J,572504,1,1,1,1
BBB,2013J,572514,1,1,1,0
BBB,2013J,572733,1,1,1,1
BBB,2013J,572752,1,2,2,1
BBB,2013J,572918,1,1,1,0
BBB,2013J,572937,1,1,2,0
BBB,2013J,573043,1,1,1,1
BBB,2013J,573223,2,1,2,0
BBB,2013J,573411,1,1,1,1
BBB,2013J,573433,1,2,2,1
BBB,2013J,573578,1,1,1,1
BBB,2013J,573654,1,1,1,1
BBB,2013J,573777,1,1,1,1
BBB,2013J,573790,1,2,1,1
BBB,2013J,573821,1,1,1,1
BBB,2013J,573893,1,2,2,0
BBB,2013J,574125,1,1,1,1
BBB,2013J,574194,1,1,1,1
BBB,2013J,574348,1,1,2,1
BBB,2013J,574766,1,1,1,0
BBB,2013J,574973,1,1,1,1
BBB,2013J,575089,1,1,1,0
BBB,2013J,575982,2,1,2,0
BBB,2013J,576226,1,2,1,0
BBB,2013J,576483,1,1,2,1
BBB,2013J,576524,1,1,1,0
BBB,2013J,576600,1,2,2,1
BBB,2013J,576935,1,1,1,0
BBB,2013J,576940,1,1,2,1
BBB,2013J,576946,1,1,1,1
BBB,2013J,576981,1,1,1,1
BBB,2013J,577256,1,1,1,1
BBB,2013J,577280,1,1,1,1
BBB,2013J,577376,1,1,1,1
BBB,2013J,577980,1,1,1,1
BBB,2013J,578362,1,1,2,0
BBB,2013J,578447,2,1,1,1
BBB,2013J,578546,1,1,1,1
BBB,2013J,578578,1,1,2,1
BBB,2013J,578717,1,1,1,1
BBB,2013J,579316,1,1,1,1
BBB,2013J,579549,1,1,1,1
BBB,2013J,579762,1,2,2,1
BBB,2013J,580314,1,1,2,0
BBB,2013J,580346,1,1,2,1
BBB,2013J,580540,1,1,1,1
BBB,2013J,580684,1,1,1,0
BBB,2013J,580880,2,1,1,1
BBB,2013J,580883,1,2,1,1
BBB,2013J,580960,1,1,2,1
BBB,2013J,580975,1,2,1,0
BBB,2013J,581305,1,1,1,0
BBB,2013J,581530,1,1,1,1
BBB,2013J,581586,1,2,1,1
BBB,2013J,582123,1,1,1,1
BBB,2013J,582218,1,1,1,0
BBB,2013J,582390,1,1,1,1
BBB,2013J,582394,1,1,2,1
BBB,2013J,582406,1,1,1,1
BBB,2013J,582439,1,1,1,0
BBB,2013J,582446,1,2,2,1
BBB,2013J,582474,1,1,2,1
BBB,2013J,582636,1,1,1,1
BBB,2013J,582650,1,1,2,1
BBB,2013J,582878,1,1,1,1
BBB,2013J,582975,1,1,1,1
BBB,2013J,583039,1,1,1,1
BBB,2013J,583113,1,1,1,0
BBB,2013J,583191,1,1,1,1
BBB,2013J,583240,1,1,1,0
BBB,2013J,583367,1,1,1,0
BBB,2013J,583433,1,2,2,1
BBB,2013J,583534,1,1,1,0
