code_module,code_presentation,id_student,total_sum_click
BBB,2013B,559389,860
BBB,2013B,559350,727
BBB,2013B,558024,400
BBB,2013B,558250,2764
BBB,2013B,558373,1031
BBB,2013B,558113,1104
BBB,2013B,558435,948
BBB,2013B,559744,675
BBB,2013B,559808,54
BBB,2013B,560075,529
BBB,2013B,560319,1846
BBB,2013B,560208,167
BBB,2014J,560208,364
BBB,2013B,560468,855
BBB,2013B,527400,855
BBB,2013B,527164,6095
BBB,2013B,526200,725
BBB,2013B,526370,532
BBB,2013B,529212,341
BBB,2013B,529383,202
BBB,2013B,530987,404
BBB,2013B,532839,889
BBB,2013J,532839,267
BBB,2013B,532886,577
BBB,2013B,532000,201
BBB,2013B,532396,317
BBB,2013B,532140,281
BBB,2013B,532512,635
BBB,2013B,528175,224
DDD,2014J,528175,598
BBB,2013B,528250,512
BBB,2013B,528698,1997
BBB,2013B,528261,941
BBB,2013B,528904,1278
BBB,2013B,381722,106
BBB,2013B,397763,158
BBB,2013B,397118,1159
BBB,2013B,404727,553
BBB,2013B,403093,180
BBB,2013B,405471,734
BBB,2013B,384678,602
BBB,2013B,386348,1806
BBB,2013B,385034,251
BBB,2013B,387702,185
BBB,2013B,401339,3771
BBB,2013B,401349,1439
BBB,2013B,400474,760
BBB,2013B,400469,1424
BBB,2013B,390442,375
BBB,2013B,388360,213
BBB,2013B,390220,477
BBB,2013B,447782,987
BBB,2013B,447790,204
BBB,2013B,446856,792
BBB,2013B,447007,80
BBB,2013B,439857,924
BBB,2013B,441000,258
BBB,2013B,445065,8925
BBB,2013B,444117,325
BBB,2013B,466810,1212
BBB,2013B,466973,287
BBB,2013B,435803,29
BBB,2013B,435245,1490
BBB,2013B,502131,320
BBB,2013B,502717,1941
BBB,2013B,502713,200
BBB,2013B,503353,125
BBB,2013B,503509,1489
BBB,2013B,505871,398
BBB,2014J,505871,494
BBB,2013B,507184,53
BBB,2013B,508662,7440
BBB,2013B,509737,4
BBB,2013B,510141,1373
BBB,2014B,510141,5
BBB,2013B,500719,1107
BBB,2013B,501550,1934
BBB,2013B,501432,11514
BBB,2013B,500819,560
BBB,2013B,500958,1532
BBB,2013B,500815,6229
BBB,2013B,501879,1316
BBB,2013B,501955,688
BBB,2013B,511306,7591
BBB,2013B,511515,2422
BBB,2013B,511474,518
BBB,2013B,512180,91
BBB,2013B,512242,384
BBB,2013B,483309,13
BBB,2013B,483243,1326
BBB,2013B,483371,1051
BBB,2013B,484135,47
BBB,2013J,484135,209
BBB,2013B,477167,1750
BBB,2013B,478317,3637
BBB,2014B,478317,644
BBB,2013B,477734,672
BBB,2013B,478792,735
BBB,2013B,479060,8921
BBB,2013B,479519,4624
BBB,2013B,479343,1124
BBB,2013B,480458,504
BBB,2013B,480382,379
BBB,2013B,476201,1301
BBB,2013B,476783,2518
BBB,2013B,476710,879
BBB,2013B,476816,45
BBB,2013J,476816,255
BBB,2013B,471219,688
BBB,2013B,470653,514
BBB,2013B,472182,501
BBB,2013B,481607,1871
BBB,2013B,481580,1752
BBB,2013B,480815,2147
BBB,2013B,486391,1246
BBB,2013B,488425,3290
BBB,2013B,490514,381
BBB,2013B,492590,385
BBB,2013B,492946,437
BBB,2013B,493186,702
BBB,2013B,494095,328
BBB,2013B,496041,396
BBB,2013B,496243,504
BBB,2013B,497278,235
GGG,2013J,497278,619
BBB,2013B,497793,3459
BBB,2013B,498065,4028
BBB,2013B,498296,1537
BBB,2013B,499483,756
BBB,2013B,499931,77
BBB,2013B,499387,623
BBB,2013B,499380,2494
BBB,2013B,518876,513
BBB,2013B,519012,192
BBB,2013B,523012,901
BBB,2013B,512995,828
BBB,2013B,513881,676
BBB,2013B,521394,1952
BBB,2013B,521430,6869
BBB,2013B,521764,1099
BBB,2013B,514365,57
BBB,2013B,515474,549
BBB,2013B,515105,1292
BBB,2013B,516432,2431
BBB,2013B,516529,261
BBB,2013B,517474,947
BBB,2013B,517890,657
BBB,2013B,523630,556
BBB,2013B,409662,1051
BBB,2013B,406974,948
BBB,2014B,406974,200
BBB,2013B,408112,542
BBB,2013B,416007,1387
BBB,2013B,415716,885
BBB,2013B,423317,8
BBB,2013B,423314,298
BBB,2013B,423871,9301
BBB,2013B,431071,725
BBB,2013J,431071,1
BBB,2013B,433531,1060
BBB,2013B,433755,873
BBB,2013B,425808,1556
BBB,2013B,425820,1450
BBB,2013B,2236738,1093
BBB,2013B,2231614,1502
BBB,2013B,2308528,874
BBB,2013B,2303034,481
BBB,2013B,2302925,3679
BBB,2013B,2376628,313
BBB,2013B,2377567,1352
BBB,2013B,2380539,1031
BBB,2013B,2288607,1341
BBB,2013B,2293443,2316
BBB,2013B,2249372,4180
BBB,2013B,2265234,83
BBB,2013B,2254619,1660
BBB,2013B,2269480,610
BBB,2013B,2092834,5456
BBB,2013B,2097916,5460
BBB,2013B,1997796,518
BBB,2013B,2173572,530
BBB,2013B,2034350,3405
BBB,2013B,1753965,3377
BBB,2013B,1747892,2233
BBB,2013B,1903527,1758
BBB,2013B,1904710,406
BBB,2013B,1923618,4977
BBB,2013B,1574398,10002
BBB,2013B,2642029,1067
BBB,2013B,2645061,1401
BBB,2013B,2616787,623
BBB,2013B,2617999,1290
BBB,2013B,2620178,473
BBB,2013B,2626410,1081
BBB,2014B,2626410,103
BBB,2013B,2639611,417
BBB,2013B,2692384,975
BBB,2013B,2579459,653
BBB,2013B,2481224,1893
BBB,2013B,2481765,737
BBB,2013B,2476649,647
BBB,2013B,2540746,38
BBB,2013B,2531031,1865
BBB,2013B,2535788,1499
BBB,2013B,2425726,659
BBB,2013B,2418877,582
BBB,2014B,2418877,14
BBB,2013B,2512392,2389
BBB,2013J,2512392,1715
BBB,2013B,2517864,480
BBB,2013B,2522093,8808
BBB,2013B,2444088,1620
BBB,2013B,2439201,762
BBB,2013B,2518653,670
BBB,2013B,1971393,1129
BBB,2013B,1721462,588
BBB,2013B,2244724,286
BBB,2013B,2301111,60
BBB,2013B,2322342,1143
BBB,2013B,2366070,354
BBB,2013B,2375144,2108
BBB,2013B,2023366,1529
BBB,2013B,2019837,431
BBB,2013B,2591421,447
BBB,2013J,2591421,417
BBB,2013B,2608235,950
BBB,2013B,1098728,391
BBB,2013B,291194,689
BBB,2013B,290550,177
BBB,2013B,306886,155
BBB,2013B,248103,744
BBB,2013B,271036,868
BBB,2013B,333837,164
BBB,2013B,331844,1170
BBB,2013B,143741,704
BBB,2013B,104054,1451
BBB,2013B,84664,495
BBB,2013B,92832,1067
BBB,2013B,377759,9151
BBB,2013B,362760,662
BBB,2013B,154027,569
BBB,2013B,204746,410
BBB,2013B,187793,2817
BBB,2013B,427536,764
BBB,2013B,413984,508
BBB,2013B,510845,583
BBB,2013B,511524,1880
BBB,2013B,503878,584
BBB,2013J,503878,111
BBB,2013B,503491,944
BBB,2013B,502441,416
BBB,2013B,508452,782
BBB,2013B,509901,172
BBB,2013B,400894,269
BBB,2013B,437967,675
BBB,2013B,440057,427
BBB,2013B,441255,562
BBB,2013B,440509,495
BBB,2013B,444784,281
BBB,2013B,513093,3332
BBB,2013B,514140,2499
BBB,2013B,518879,1798
BBB,2013B,519222,1868
BBB,2013B,522373,501
BBB,2013B,514951,58
BBB,2013B,515497,161
BBB,2013B,472586,324
BBB,2013B,473095,398
BBB,2014B,473095,290
BBB,2014J,473095,535
BBB,2013B,483109,944
BBB,2013B,483479,274
BBB,2013B,483952,602
BBB,2013B,482710,853
BBB,2013B,480554,854
BBB,2013B,479171,1622
BBB,2013B,476709,1009
BBB,2013B,475688,1417
BBB,2013B,476369,444
BBB,2013B,477011,5215
BBB,2013B,477009,164
BBB,2013B,492182,468
BBB,2013B,492240,1566
BBB,2013B,488477,243
BBB,2013B,488364,741
BBB,2013B,494840,329
BBB,2013B,494786,471
BBB,2013B,494927,622
BBB,2013B,528161,264
BBB,2013B,529446,781
BBB,2013B,527020,233
BBB,2013B,526506,408
BBB,2013B,525501,2099
BBB,2013B,532500,460
BBB,2013B,531464,102
BBB,2013B,531205,85
BBB,2013B,532928,224
BBB,2013B,532950,5349
BBB,2013B,561166,1113
BBB,2013B,561445,1337
BBB,2013B,561343,607
BBB,2013B,562495,648
BBB,2013B,551938,434
BBB,2013B,549862,337
BBB,2013B,549713,75
BBB,2013B,547390,97
BBB,2013B,547841,957
BBB,2013B,547873,357
BBB,2013B,551032,676
BBB,2013B,550921,4391
BBB,2013B,550867,450
BBB,2013B,548834,1697
BBB,2013B,548838,378
BBB,2013B,548791,448
BBB,2013B,548241,501
BBB,2013B,548642,299
BBB,2013B,549261,556
BBB,2013B,549391,442
BBB,2013B,540780,201
BBB,2013B,540953,7
BBB,2013B,537704,784
BBB,2013B,537473,1192
BBB,2013B,536726,8214
BBB,2013B,536189,989
BBB,2013B,536203,944
BBB,2013B,535618,37
BBB,2013B,535012,540
BBB,2013B,536050,55
BBB,2013B,539253,899
BBB,2013B,538138,180
BBB,2013B,534343,703
BBB,2013B,534086,540
BBB,2013B,560455,471
BBB,2013B,560160,28
BBB,2013B,560185,262
BBB,2013B,560335,1317
BBB,2013B,559011,154
BBB,2013B,559031,555
BBB,2013B,558662,592
BBB,2013B,558747,2230
BBB,2013B,557145,386
BBB,2013B,556987,534
BBB,2013B,557622,1668
BBB,2013B,557709,223
BBB,2013B,559495,10794
BBB,2013B,559452,370
BBB,2013B,559606,3382
BBB,2013B,559595,498
BBB,2013B,559611,919
BBB,2013B,554898,472
BBB,2013B,552894,962
BBB,2013B,552222,274
BBB,2013B,552273,719
BBB,2013B,553729,168
BBB,2013B,553490,129
BBB,2013B,556349,259
BBB,2013B,556077,149
BBB,2013B,555930,2071
BBB,2013B,555673,3550
BBB,2013B,555695,1009
BBB,2013B,546685,1414
BBB,2013B,546609,649
BBB,2013B,542291,385
BBB,2013B,542602,40
BBB,2013B,544444,358
BBB,2013B,544408,113
BBB,2013B,544455,3526
BBB,2013B,541727,92
BBB,2013B,541231,1561
BBB,2013B,541232,1713
BBB,2013B,541985,13
BBB,2013B,541523,888
BBB,2013B,546428,3185
BBB,2013B,545521,26
BBB,2013B,545072,42
BBB,2013B,544848,875
BBB,2013B,544859,674
BBB,2013B,543356,2729
BBB,2013B,543719,628
BBB,2013B,547165,371
BBB,2013B,543140,826
BBB,2013B,545392,538
BBB,2013B,541763,123
BBB,2013B,541822,227
BBB,2013B,547409,124
BBB,2013B,549754,2074
BBB,2013B,549732,241
BBB,2013B,548813,22
BBB,2013B,548255,1875
BBB,2013B,550278,415
BBB,2013B,550381,1746
BBB,2013B,550963,674
BBB,2013B,551172,128
BBB,2013B,528353,1197
BBB,2013B,562465,681
BBB,2013B,561448,381
BBB,2013B,554352,949
BBB,2013B,554294,118
BBB,2013B,554206,621
BBB,2013B,552535,191
BBB,2013B,556876,530
BBB,2013B,556553,598
BBB,2013B,556692,493
BBB,2013B,554830,603
BBB,2013B,554512,235
BBB,2013B,555674,1024
BBB,2013B,555035,77
BBB,2013B,555672,1104
BBB,2013B,555263,876
BBB,2013B,556318,75
BBB,2013B,536188,443
BBB,2013B,537320,108
BBB,2013B,537392,417
BBB,2013B,537905,1058
BBB,2013B,558092,276
BBB,2013B,558324,544
BBB,2013B,557775,1664
BBB,2013B,1678401,1040
BBB,2013B,1413989,189
BBB,2013J,1413989,47
BBB,2013B,1536591,708
BBB,2014B,1536591,75
BBB,2014J,1536591,370
BBB,2013B,2273828,1470
BBB,2014B,2273828,652
BBB,2013B,2291598,1882
BBB,2013B,2540362,315
BBB,2013B,2444703,226
BBB,2013B,2602809,8660
BBB,2013B,2578567,529
BBB,2013B,2612483,417
BBB,2013B,2654302,181
BBB,2013B,2649947,677
BBB,2013B,2553749,1540
BBB,2013B,2076177,68
BBB,2013B,493912,925
BBB,2013B,484885,1352
BBB,2013B,485630,770
BBB,2013B,388410,337
BBB,2013B,389369,896
BBB,2013B,405746,180
BBB,2013B,398084,1338
BBB,2013B,418325,1698
BBB,2013B,429038,265
BBB,2013B,504102,861
BBB,2013B,510556,3503
BBB,2013B,500585,426
BBB,2013B,476596,3323
BBB,2013B,475901,34
BBB,2013B,470318,800
BBB,2013B,442012,1465
BBB,2013B,516057,760
BBB,2013B,518904,169
BBB,2013B,524101,1622
BBB,2013B,512883,167
BBB,2013J,512883,88
BBB,2013B,513757,827
BBB,2013B,517778,649
BBB,2013B,517701,46
BBB,2013B,197595,1111
BBB,2013B,156835,1290
BBB,2013B,229426,329
BBB,2013B,329321,305
BBB,2013B,338861,147
BBB,2013B,278447,511
BBB,2013B,272580,741
BBB,2013B,258402,1
BBB,2013B,128776,146
BBB,2013B,94616,199
BBB,2013B,27891,301
BBB,2014B,27891,47
BBB,2013B,29144,1914
BBB,2013B,23629,161
BBB,2013B,39655,432
BBB,2013B,83254,954
BBB,2013B,82535,352
BBB,2013B,281564,2443
BBB,2013B,292027,108
BBB,2013B,228049,14
BBB,2013B,203652,28
BBB,2013B,173335,435
BBB,2013B,262294,970
BBB,2014B,262294,93
BBB,2013B,262454,373
BBB,2013B,352364,823
BBB,2013B,355369,437
BBB,2014B,355369,9
BBB,2013B,379402,294
BBB,2013B,557968,468
BBB,2013B,560117,225
BBB,2013B,558040,388
BBB,2013B,557285,1157
BBB,2013B,557024,792
BBB,2013B,525683,5391
BBB,2013B,546052,495
BBB,2013B,546632,1424
BBB,2013B,544186,769
BBB,2013B,541973,336
BBB,2013B,543351,544
BBB,2013B,545041,212
BBB,2013B,551129,137
BBB,2013B,549204,119
BBB,2013B,549143,72
BBB,2013B,549622,2
BBB,2013B,550549,290
BBB,2013B,550707,664
BBB,2013B,550354,778
BBB,2013B,549907,235
BBB,2013B,548488,189
BBB,2013B,548744,481
BBB,2013B,539558,550
BBB,2013B,540750,967
BBB,2013B,534373,916
BBB,2013B,533737,6
BBB,2013B,535800,726
BBB,2013B,537676,40
BBB,2013B,561716,893
BBB,2013B,562489,1476
BBB,2013B,563330,713
BBB,2013B,560970,611
BBB,2013B,556301,696
BBB,2013B,554551,586
BBB,2013B,555309,1915
BBB,2013B,555837,9420
BBB,2013B,515130,47
BBB,2013B,514981,1239
BBB,2013B,517617,636
BBB,2013B,430160,116
BBB,2013B,416314,344
BBB,2013B,493773,121
BBB,2013B,485568,171
BBB,2013B,499511,519
BBB,2013B,404022,2268
BBB,2013B,441181,347
BBB,2013B,434646,1734
BBB,2013B,438703,312
BBB,2013B,500659,2376
BBB,2013B,500507,947
BBB,2013B,505417,99
BBB,2013B,509926,310
BBB,2013B,502088,93
BBB,2013B,476859,11
BBB,2013B,483064,2074
BBB,2013B,480507,832
BBB,2013B,480151,18
BBB,2013B,2470672,1120
BBB,2013B,1436591,1519
BBB,2013B,2384819,354
BBB,2013B,1770733,740
BBB,2013B,1730702,633
BBB,2014B,1730702,39
BBB,2013B,1008675,1913
BBB,2013B,2487541,1914
BBB,2013B,2483568,1881
BBB,2013B,2446144,584
BBB,2013B,2617596,3652
BBB,2013B,2680770,251
BBB,2013B,2572118,74
BBB,2013B,2635829,2443
BBB,2013B,2327072,477
BBB,2013B,2290090,544
BBB,2013B,353352,85
BBB,2013B,349424,12
BBB,2013B,376617,525
BBB,2013B,378543,560
BBB,2013B,360877,803
BBB,2013B,229240,421
BBB,2013B,70608,270
BBB,2013B,91322,1616
BBB,2013B,50993,176
BBB,2013B,312141,72
BBB,2013B,280962,67
BBB,2013B,294961,536
BBB,2013B,335910,462
BBB,2013B,335421,188
BBB,2013B,152153,500
BBB,2013B,151697,424
BBB,2013B,152910,2194
BBB,2013B,126322,526
BBB,2013B,471525,696
BBB,2013B,480650,6072
BBB,2013B,478718,59
BBB,2013J,478718,31
BBB,2013B,484039,355
BBB,2013B,498175,498
BBB,2013B,487329,246
BBB,2013B,486099,1028
BBB,2013B,499118,628
BBB,2013B,494838,87
BBB,2013B,512929,1065
BBB,2013B,512911,257
BBB,2013B,518970,431
BBB,2013B,519800,4459
BBB,2013B,521096,3322
BBB,2013B,516841,559
BBB,2013B,416654,2113
BBB,2013B,410739,757
BBB,2013B,427773,541
BBB,2013B,510756,605
BBB,2013B,505376,639
BBB,2013B,505959,622
BBB,2013B,506360,214
BBB,2013B,506753,1258
BBB,2013B,502694,2352
BBB,2013B,502604,328
BBB,2013B,509768,515
BBB,2013B,509797,431
BBB,2013B,509226,394
BBB,2013B,507685,12
BBB,2013B,507303,24
BBB,2013B,406311,330
BBB,2013B,383828,29
BBB,2013B,444926,348
BBB,2013B,446045,318
BBB,2013B,442183,412
BBB,2013B,467292,789
BBB,2013B,468792,251
BBB,2013B,468949,605
BBB,2013B,555086,719
BBB,2013B,554374,195
BBB,2013B,556878,1176
BBB,2013B,554986,740
BBB,2013B,552859,407
BBB,2013B,545219,133
BBB,2013B,545702,219
BBB,2013B,547192,561
BBB,2013B,542745,423
BBB,2013B,542012,96
BBB,2013B,541697,317
BBB,2013B,558114,306
BBB,2013B,559697,210
BBB,2013B,560012,113
BBB,2013B,559608,640
BBB,2013B,559458,990
BBB,2013B,525679,119
BBB,2013B,530245,71
BBB,2013B,530153,404
BBB,2013B,527886,960
BBB,2013B,527227,1117
BBB,2013B,527382,46
BBB,2013B,561455,854
BBB,2013B,549009,58
BBB,2013B,551770,450
BBB,2013B,551954,1156
BBB,2013B,551655,94
BBB,2013B,547755,1120
BBB,2013B,547902,603
BBB,2013B,550428,215
BBB,2013B,550403,1548
BBB,2013B,540614,1009
BBB,2013B,541073,880
BBB,2013B,540826,511
BBB,2013B,539416,128
BBB,2013B,536510,170
BBB,2013B,536856,461
BBB,2013B,534709,649
BBB,2013B,535269,425
BBB,2013J,535269,45
BBB,2013B,535407,364
BBB,2013B,535778,41
BBB,2013B,535530,437
BBB,2013B,537898,707
BBB,2013B,537679,1405
BBB,2013B,556999,320
BBB,2013B,553047,1373
BBB,2013B,555407,288
BBB,2013B,554139,56
BBB,2013B,541113,320
BBB,2013B,545697,1131
BBB,2013B,545658,580
BBB,2013B,546136,308
BBB,2013B,545803,444
BBB,2013B,545480,777
BBB,2013B,545337,136
BBB,2013B,544989,829
BBB,2013B,544639,82
BBB,2013B,546958,218
BBB,2013B,542663,400
BBB,2013B,548839,476
BBB,2013B,548334,839
BBB,2013B,548439,714
BBB,2013B,548871,323
BBB,2013B,549158,235
BBB,2013B,549568,580
BBB,2013B,547892,571
BBB,2013B,547663,108
BBB,2013B,547466,597
BBB,2013B,547427,569
BBB,2013B,547690,1188
BBB,2013B,551714,507
BBB,2013B,552135,300
BBB,2013B,530493,183
BBB,2013B,525942,1799
BBB,2014B,525942,103
BBB,2013B,524968,18
BBB,2013B,563878,2591
BBB,2013B,563877,1150
BBB,2013B,1771053,404
BBB,2013J,1771053,96
BBB,2013B,2608453,2176
BBB,2013B,2635505,458
BBB,2013B,2498299,1669
BBB,2013B,467035,569
BBB,2013B,444408,457
BBB,2013B,442143,38
BBB,2013B,443108,420
BBB,2013B,523966,792
BBB,2013B,521081,39
BBB,2014J,521081,980
BBB,2013B,475460,193
BBB,2013B,497468,206
BBB,2013B,499891,1567
BBB,2013B,499027,421
BBB,2013B,498967,255
BBB,2013B,388205,251
BBB,2013B,392281,580
BBB,2013J,392281,311
BBB,2013B,434192,612
BBB,2013B,511693,303
BBB,2013B,501008,105
BBB,2013B,102849,1
BBB,2013B,71433,60
BBB,2013B,362877,504
BBB,2013B,363401,190
BBB,2013B,352161,82
BBB,2013B,350622,1051
BBB,2013B,357030,68
BBB,2013B,200863,148
BBB,2013B,199520,1360
BBB,2013B,340378,96
BBB,2013B,339526,35
BBB,2013B,273731,704
BBB,2013B,237304,211
BBB,2013B,252340,200
BBB,2013B,367304,62
BBB,2013B,365452,998
BBB,2013B,368439,22
BBB,2013B,334794,124
BBB,2013B,554795,487
BBB,2013B,554482,6
BBB,2013B,555838,687
BBB,2013B,554336,739
BBB,2013B,537464,867
BBB,2013B,539056,1655
BBB,2013B,538897,1240
BBB,2013B,535820,734
BBB,2013B,539572,485
BBB,2013B,540511,1443
BBB,2013B,533839,433
BBB,2013B,560005,144
BBB,2013B,559651,226
BBB,2013B,557594,476
BBB,2013B,558068,449
BBB,2013B,556990,491
BBB,2013B,541764,333
BBB,2013B,546843,310
BBB,2013B,549651,547
BBB,2013B,550106,1342
BBB,2013B,550597,434
BBB,2013B,550923,279
BBB,2013B,548106,54
BBB,2013B,511527,127
BBB,2013B,504689,47
BBB,2013B,478444,186
BBB,2013B,521903,502
BBB,2013B,524598,4
BBB,2013B,517043,136
BBB,2013B,513733,5669
BBB,2013B,415760,205
BBB,2013B,434353,758
BBB,2013B,426650,551
BBB,2013B,489251,1255
BBB,2013B,486650,24
BBB,2013B,497607,53
BBB,2013B,495856,393
BBB,2013B,392213,672
BBB,2013B,2483179,3793
BBB,2013B,2303848,55
BBB,2013B,2210318,107
BBB,2013B,2205383,3502
BBB,2013B,2641393,1867
BBB,2013B,1480800,535
BBB,2013B,1659662,1538
BBB,2013B,2521745,198
BBB,2013B,2415962,79
BBB,2013B,2464963,656
BBB,2013B,1797614,653
BBB,2013B,2571447,229
BBB,2013B,2570633,1
BBB,2013B,340831,421
BBB,2014B,340831,435
FFF,2014J,340831,320
BBB,2013B,341509,328
BBB,2013B,62631,525
BBB,2013B,291037,569
BBB,2013B,305945,12
BBB,2013B,392428,533
BBB,2013B,395107,10
FFF,2013J,395107,924
BBB,2013B,388484,177
BBB,2013B,511050,273
BBB,2013B,510492,267
BBB,2013B,506233,214
BBB,2013B,481010,1129
BBB,2013B,496070,555
BBB,2013B,518189,444
BBB,2013B,429494,151
BBB,2013B,548617,736
BBB,2013B,534051,294
BBB,2013B,537259,647
BBB,2013B,539418,3874
BBB,2013B,539385,672
BBB,2013B,554083,840
BBB,2013B,556292,1171
BBB,2013B,556863,202
BBB,2014J,556863,715
BBB,2013B,543926,215
BBB,2013B,545381,2
BBB,2013B,546202,351
BBB,2014B,546202,488
BBB,2013B,542259,634
BBB,2013B,556988,129
BBB,2013B,559603,1736
BBB,2013B,559989,206
BBB,2013B,558247,399
BBB,2013B,527343,30
BBB,2013B,525869,38
BBB,2013B,525520,970
BBB,2013B,529452,947
BBB,2013B,561161,811
BBB,2013B,551702,269
BBB,2013B,551716,730
BBB,2013B,549873,369
BBB,2013J,549873,51
BBB,2013B,547697,229
BBB,2013B,550342,2357
BBB,2013B,548900,28
BBB,2013B,536112,943
BBB,2013B,537875,1290
BBB,2013B,541061,45
BBB,2013B,556986,228
BBB,2013B,557060,1134
BBB,2013B,556883,549
BBB,2013B,552701,458
BBB,2013B,552667,626
BBB,2013B,542115,458
BBB,2013B,541832,499
BBB,2013B,541196,172
BBB,2013B,546019,170
BBB,2013B,2445088,226
BBB,2013B,2560219,239
BBB,2013B,1847146,973
BBB,2013B,425817,366
BBB,2013B,500836,260
BBB,2013B,392614,106
BBB,2013B,521069,152
BBB,2013B,522383,550
BBB,2013B,516495,477
BBB,2013B,513315,1621
BBB,2013B,475095,530
BBB,2013B,482766,295
BBB,2013B,273877,352
BBB,2013B,251351,610
BBB,2013B,255998,408
BBB,2013B,325879,640
BBB,2013B,318056,1786
BBB,2013B,92274,447
BBB,2013B,378721,109
BBB,2013J,378721,29
BBB,2013B,183806,149
BBB,2013B,186988,368
BBB,2013B,285633,287
BBB,2013B,245404,488
BBB,2013B,350795,132
BBB,2013B,351290,624
BBB,2013B,365439,275
BBB,2013B,370302,351
BBB,2013B,145544,862
BBB,2013B,147876,342
BBB,2013B,541808,172
BBB,2013B,544500,408
BBB,2013B,549106,360
BBB,2013B,548344,53
BBB,2013B,550898,297
BBB,2013B,563874,2980
BBB,2013B,553938,15
BBB,2013B,552914,2504
BBB,2013B,552826,566
BBB,2013B,552991,282
BBB,2013B,556648,242
BBB,2013B,554930,603
BBB,2013B,555902,89
BBB,2013B,555946,474
BBB,2013B,535760,326
BBB,2013B,535755,392
BBB,2013B,535605,6139
BBB,2013B,540055,896
BBB,2013B,558075,403
BBB,2013B,559610,205
BBB,2013B,488185,95
BBB,2013B,484768,428
BBB,2013B,493515,695
BBB,2013B,394956,53
BBB,2013B,395229,17
BBB,2013B,427704,376
BBB,2013B,432232,250
BBB,2013B,411197,104
BBB,2013B,414958,385
BBB,2013B,505961,656
BBB,2013B,483074,1186
BBB,2013B,445125,381
BBB,2013B,447759,3599
BBB,2013B,518469,943
BBB,2013B,515035,33
BBB,2013B,516456,211
BBB,2013B,1930367,532
BBB,2013B,1858523,314
BBB,2013B,2580439,334
BBB,2013B,2296749,319
BBB,2013B,1521540,4716
BBB,2013B,2622465,1827
BBB,2013B,97154,984
BBB,2013B,82741,879
BBB,2013B,309709,420
BBB,2013B,161678,94
BBB,2013B,336165,254
BBB,2013B,341229,97
BBB,2013B,126411,25
BBB,2013B,110881,754
FFF,2013J,110881,4278
BBB,2013B,109938,396
BBB,2013B,142324,199
BBB,2014J,142324,579
BBB,2013B,133155,1360
BBB,2013B,262741,1953
BBB,2013B,515311,666
BBB,2013B,519602,203
BBB,2013B,522512,10
BBB,2013B,524171,2
BBB,2013B,422752,140
BBB,2013B,422070,202
BBB,2013B,432004,58
BBB,2013B,426838,1408
BBB,2013B,412654,352
BBB,2013B,486282,264
BBB,2013B,405995,966
BBB,2013B,399792,200
BBB,2013B,443288,5327
BBB,2013B,504021,92
BBB,2013B,505595,75
BBB,2013J,505595,52
BBB,2014J,505595,327
BBB,2013B,558602,24
BBB,2013B,532742,8
BBB,2013B,528918,60
BBB,2013B,531634,284
BBB,2013B,531235,36
BBB,2013B,529502,3139
BBB,2013B,543630,243
BBB,2013B,543165,1381
BBB,2013B,546455,27
BBB,2013B,551080,1349
BBB,2013B,536722,500
BBB,2013B,541013,2463
BBB,2013B,533996,560
BBB,2013B,561715,430
BBB,2013B,561167,1412
BBB,2013B,556138,259
BBB,2013B,552640,1
BBB,2013B,554545,510
BBB,2013B,555552,33
BBB,2013B,555627,140
BBB,2013B,556568,136
BBB,2013B,556887,364
BBB,2013B,545725,2402
BBB,2013B,541363,653
BBB,2013B,558689,397
BBB,2013B,558903,144
BBB,2013B,558066,431
BBB,2013B,557827,705
BBB,2013B,557220,801
BBB,2013B,530398,5
BBB,2013B,533365,182
BBB,2013B,528220,294
BBB,2013B,527980,1597
BBB,2013B,532034,142
BBB,2013B,561718,66
BBB,2013B,561458,592
BBB,2013B,561711,626
BBB,2013B,561138,720
BBB,2013B,548355,5
BBB,2013B,548843,971
BBB,2013B,549590,127
BBB,2013B,552025,420
BBB,2014B,552025,21
BBB,2013B,548124,468
BBB,2013B,550777,344
BBB,2013B,539891,135
BBB,2013B,536900,143
BBB,2013B,537193,2774
BBB,2013B,533969,72
BBB,2013B,534908,118
BBB,2013B,535145,1794
BBB,2013B,1789199,1254
BBB,2013B,2395222,207
BBB,2013B,1993672,891
BBB,2013J,1993672,217
BBB,2014J,1993672,395
BBB,2013B,2569163,661
BBB,2013B,476855,68
BBB,2013B,483411,481
BBB,2013B,499067,363
BBB,2013B,498131,2172
BBB,2013B,498371,95
BBB,2013B,493377,131
BBB,2013B,493451,277
BBB,2013B,484933,624
BBB,2013B,494673,20
BBB,2013B,420604,119
BBB,2013B,421205,225
BBB,2013B,508537,2871
BBB,2013B,504014,2681
BBB,2013B,502872,75
BBB,2013B,511459,488
BBB,2013B,406416,116
BBB,2013B,467835,58
BBB,2013B,370720,194
BBB,2013B,377905,542
BBB,2013B,155735,133
BBB,2013B,58089,102
BBB,2013B,34756,129
BBB,2013B,34863,198
BBB,2013B,309175,188
BBB,2013B,288380,18
BBB,2013B,339946,336
BBB,2013B,326012,110
BBB,2013B,120994,740
BBB,2013B,141823,276
BBB,2013B,153212,842
BBB,2013B,34431,192
BBB,2013B,33666,1208
BBB,2013B,357928,296
BBB,2013B,325511,472
BBB,2013B,339379,412
BBB,2013B,540513,462
BBB,2013B,541048,154
